var	tipo	nulo	llave	"valor"
CLPAIS	D	NA	416	"Jordania"
CLPAIS	D	NA	417	"Camboya"
CLPAIS	D	NA	418	"Kuwait"
CLPAIS	D	NA	419	"Laos"
CLPAIS	D	NA	420	"Líbano"
CLPAIS	D	NA	421	"Malasia"
CLPAIS	D	NA	422	"Maldivas"
CLPAIS	D	NA	423	"Mongolia"
CLPAIS	D	NA	424	"Nepal"
CLPAIS	D	NA	425	"Omán"
CLPAIS	D	NA	426	"Pakistán"
CLPAIS	D	NA	427	"Qatar"
CLPAIS	D	NA	430	"Corea"
CLPAIS	D	NA	431	"Corea del Norte"
CLPAIS	D	NA	432	"Singapur"
CLPAIS	D	NA	433	"Siria"
CLPAIS	D	NA	434	"Sri Lanka"
CLPAIS	D	NA	435	"Tailandia"
CLPAIS	D	NA	436	"Turquía"
CLPAIS	D	NA	437	"Vietnam"
CLPAIS	D	NA	439	"Brunei"
CLPAIS	D	NA	440	"Islas Marshall"
CLPAIS	D	NA	441	"Yemen"
CLPAIS	D	NA	442	"Azerbaiyán"
CLPAIS	D	NA	443	"Kazajstán"
CLPAIS	D	NA	444	"Kirguistán"
CLPAIS	D	NA	445	"Tadyikistán"
CLPAIS	D	NA	446	"Turkmenistán"
CLPAIS	D	NA	447	"Uzbekistán"
CLPAIS	D	NA	448	"Bhután"
CLPAIS	D	NA	499	"Otros países de Asia"
CLPAIS	D	NA	501	"Australia"
CLPAIS	D	NA	502	"Fiji"
CLPAIS	D	NA	504	"Nueva Zelanda"
CLPAIS	D	NA	505	"Papúa Nueva Guinea"
CLPAIS	D	NA	506	"Islas Salomón"
CLPAIS	D	NA	507	"Samoa"
CLPAIS	D	NA	508	"Tonga"
CLPAIS	D	NA	509	"Vanuatu"
CLPAIS	D	NA	511	"Micronesia"
CLPAIS	D	NA	512	"Tuvalu"
CLPAIS	D	NA	513	"Islas Cook"
CLPAIS	D	NA	514	"Kiribati"
CLPAIS	D	NA	515	"Nauru"
CLPAIS	D	NA	516	"Palaos"
CLPAIS	D	NA	517	"Timor Oriental"
CLPAIS	D	NA	555	"Apátridas"
CLPRO	D	NA	1	"Araba/Álava"
CLPRO	D	NA	2	"Albacete"
CLPRO	D	NA	3	"Alicante/Alacant"
CLPRO	D	NA	4	"Almería"
CLPRO	D	NA	5	"Ávila"
CLPRO	D	NA	6	"Badajoz"
CLPRO	D	NA	7	"Balears, Illes"
CLPRO	D	NA	8	"Barcelona"
CLPRO	D	NA	9	"Burgos"
CLPRO	D	NA	10	"Cáceres"
CLPRO	D	NA	11	"Cádiz"
CLPRO	D	NA	12	"Castellón/Castelló"
CLPRO	D	NA	13	"Ciudad Real"
CLPRO	D	NA	14	"Córdoba"
CLPRO	D	NA	15	"Coruña, A"
CLPRO	D	NA	16	"Cuenca"
CLPRO	D	NA	17	"Girona"
CLPRO	D	NA	18	"Granada"
CLPRO	D	NA	19	"Guadalajara"
CLPRO	D	NA	20	"Gipuzkoa"
CLPRO	D	NA	21	"Huelva"
CLPRO	D	NA	22	"Huesca"
CLPRO	D	NA	23	"Jaén"
CLPRO	D	NA	24	"León"
CLPRO	D	NA	25	"Lleida"
CLPRO	D	NA	26	"Rioja, La"
CLPRO	D	NA	27	"Lugo"
CLPRO	D	NA	28	"Madrid"
CLPRO	D	NA	29	"Málaga"
CLPRO	D	NA	30	"Murcia"
CLPRO	D	NA	31	"Navarra"
CLPRO	D	NA	32	"Ourense"
CLPRO	D	NA	33	"Asturias"
CLPRO	D	NA	34	"Palencia"
CLPRO	D	NA	35	"Palmas, Las"
CLPRO	D	NA	36	"Pontevedra"
CLPRO	D	NA	37	"Salamanca"
CLPRO	D	NA	38	"Santa Cruz de Tenerife"
CLPRO	D	NA	39	"Cantabria"
CLPRO	D	NA	40	"Segovia"
CLPRO	D	NA	41	"Sevilla"
CLPRO	D	NA	42	"Soria"
CLPRO	D	NA	43	"Tarragona"
CLPRO	D	NA	44	"Teruel"
CLPRO	D	NA	45	"Toledo"
CLPRO	D	NA	46	"Valencia/Valéncia"
CLPRO	D	NA	47	"Valladolid"
CLPRO	D	NA	48	"Bizkaia"
CLPRO	D	NA	49	"Zamora"
CLPRO	D	NA	50	"Zaragoza"
CLPRO	D	NA	51	"Ceuta"
CLPRO	D	NA	52	"Melilla"
CLMUNP	D	NA	991	"Hasta 2.000 hab."
CLMUNP	D	NA	992	"2.001-5.000 hab."
CLMUNP	D	NA	993	"5.001-10.000 hab."
CLMUNP	D	NA	994	"10.001-20.000 hab."
CPAISUNANO	D	NA	102	"Austria"
CPAISUNANO	D	NA	103	"Bélgica"
CPAISUNANO	D	NA	104	"Bulgaria"
CPAISUNANO	D	NA	106	"Chipre"
CPAISUNANO	D	NA	107	"Dinamarca"
CPAISUNANO	D	NA	108	"España"
CPAISUNANO	D	NA	109	"Finlandia"
CPAISUNANO	D	NA	110	"Francia"
CPAISUNANO	D	NA	111	"Grecia"
CPAISUNANO	D	NA	112	"Hungría"
CPAISUNANO	D	NA	113	"Irlanda"
CPAISUNANO	D	NA	115	"Italia"
CPAISUNANO	D	NA	117	"Luxemburgo"
CPAISUNANO	D	NA	118	"Malta"
CPAISUNANO	D	NA	121	"Países Bajos"
CPAISUNANO	D	NA	122	"Polonia"
CPAISUNANO	D	NA	123	"Portugal"
CPAISUNANO	D	NA	125	"Reino Unido"
CPAISUNANO	D	NA	126	"Alemania"
CPAISUNANO	D	NA	128	"Rumanía"
CPAISUNANO	D	NA	131	"Suecia"
CPAISUNANO	D	NA	136	"Letonia"
CPAISUNANO	D	NA	141	"Estonia"
CPAISUNANO	D	NA	142	"Lituania"
CPAISUNANO	D	NA	143	"República Checa"
CPAISUNANO	D	NA	144	"República Eslovaca"
CPAISUNANO	D	NA	146	"Croacia"
CPAISUNANO	D	NA	147	"Eslovenia"
CPAISUNANO	D	NA	101	"Albania"
CPAISUNANO	D	NA	114	"Islandia"
CPAISUNANO	D	NA	116	"Liechtenstein"
CPAISUNANO	D	NA	119	"Mónaco"
CPAISUNANO	D	NA	120	"Noruega"
CPAISUNANO	D	NA	124	"Andorra"
CPAISUNANO	D	NA	129	"San Marino"
CPAISUNANO	D	NA	130	"Santa Sede"
CPAISUNANO	D	NA	132	"Suiza"
CPAISUNANO	D	NA	135	"Ucrania"
CPAISUNANO	D	NA	137	"Moldavia"
CPAISUNANO	D	NA	138	"Belarús"
CPAISUNANO	D	NA	139	"Georgia"
CPAISUNANO	D	NA	145	"Bosnia y Herzegovina"
CPAISUNANO	D	NA	148	"Armenia"
CPAISUNANO	D	NA	154	"Rusia"
CPAISUNANO	D	NA	156	"Macedonia"
CPAISUNANO	D	NA	157	"Serbia"
CPAISUNANO	D	NA	158	"Montenegro"
CPAISUNANO	D	NA	199	"Otros países de Europa"
CPAISUNANO	D	NA	201	"Burkina Faso"
CPAISUNANO	D	NA	202	"Angola"
CPAISUNANO	D	NA	203	"Argelia"
CPAISUNANO	D	NA	204	"Benin"
CPAISUNANO	D	NA	205	"Botswana"
CPAISUNANO	D	NA	206	"Burundi"
CPAISUNANO	D	NA	207	"Cabo Verde"
CPAISUNANO	D	NA	208	"Camerún"
CPAISUNANO	D	NA	209	"Comores"
CPAISUNANO	D	NA	210	"Congo"
CPAISUNANO	D	NA	211	"Costa de Marfil"
CPAISUNANO	D	NA	212	"Djibouti"
CPAISUNANO	D	NA	213	"Egipto"
CPAISUNANO	D	NA	214	"Etiopía"
CPAISUNANO	D	NA	215	"Gabón"
CPAISUNANO	D	NA	216	"Gambia"
CPAISUNANO	D	NA	217	"Ghana"
CPAISUNANO	D	NA	218	"Guinea"
CPAISUNANO	D	NA	219	"Guinea-Bissau"
CPAISUNANO	D	NA	220	"Guinea Ecuatorial"
CPAISUNANO	D	NA	221	"Kenia"
CPAISUNANO	D	NA	222	"Lesotho"
CPAISUNANO	D	NA	223	"Liberia"
CPAISUNANO	D	NA	224	"Libia"
CPAISUNANO	D	NA	225	"Madagascar"
CPAISUNANO	D	NA	226	"Malawi"
CPAISUNANO	D	NA	227	"Mali"
CPAISUNANO	D	NA	228	"Marruecos"
CPAISUNANO	D	NA	229	"Mauricio"
CPAISUNANO	D	NA	230	"Mauritania"
CPAISUNANO	D	NA	231	"Mozambique"
CPAISUNANO	D	NA	232	"Namibia"
CPAISUNANO	D	NA	233	"Níger"
CPAISUNANO	D	NA	234	"Nigeria"
CPAISUNANO	D	NA	235	"República Centroafricana"
CPAISUNANO	D	NA	236	"Sudáfrica"
CPAISUNANO	D	NA	237	"Ruanda"
CPAISUNANO	D	NA	238	"Santo Tomé y Príncipe"
CPAISUNANO	D	NA	239	"Senegal"
CPAISUNANO	D	NA	240	"Seychelles"
CPAISUNANO	D	NA	241	"Sierra Leona"
CPAISUNANO	D	NA	242	"Somalia"
CPAISUNANO	D	NA	243	"Sudán"
CPAISUNANO	D	NA	244	"Swazilandia"
CPAISUNANO	D	NA	245	"Tanzania"
CPAISUNANO	D	NA	246	"Chad"
CPAISUNANO	D	NA	247	"Togo"
CPAISUNANO	D	NA	248	"Túnez"
CPAISUNANO	D	NA	249	"Uganda"
CPAISUNANO	D	NA	250	"República Democrática del Congo"
CPAISUNANO	D	NA	251	"Zambia"
CPAISUNANO	D	NA	252	"Zimbabwe"
CPAISUNANO	D	NA	253	"Eritrea"
CPAISUNANO	D	NA	254	"Sudán del Sur"
CPAISUNANO	D	NA	299	"Otros países de África"
CPAISUNANO	D	NA	301	"Canadá"
CPAISUNANO	D	NA	302	"Estados Unidos de América"
CPAISUNANO	D	NA	303	"México"
CPAISUNANO	D	NA	310	"Antigua y Barbuda"
CPAISUNANO	D	NA	311	"Bahamas"
CPAISUNANO	D	NA	312	"Barbados"
CPAISUNANO	D	NA	313	"Belice"
CPAISUNANO	D	NA	314	"Costa Rica"
CPAISUNANO	D	NA	315	"Cuba"
CPAISUNANO	D	NA	316	"Dominica"
CPAISUNANO	D	NA	317	"El Salvador"
CPAISUNANO	D	NA	318	"Granada"
CPAISUNANO	D	NA	319	"Guatemala"
CPAISUNANO	D	NA	320	"Haití"
CPAISUNANO	D	NA	321	"Honduras"
CPAISUNANO	D	NA	322	"Jamaica"
CPAISUNANO	D	NA	323	"Nicaragua"
CPAISUNANO	D	NA	324	"Panamá"
CPAISUNANO	D	NA	325	"San Vicente y las Granadinas"
CPAISUNANO	D	NA	326	"República Dominicana"
CPAISUNANO	D	NA	327	"Trinidad y Tobago"
CPAISUNANO	D	NA	328	"Santa Lucía"
CPAISUNANO	D	NA	329	"San Cristóbal y Nieves"
CPAISUNANO	D	NA	340	"Argentina"
CPAISUNANO	D	NA	341	"Bolivia"
CPAISUNANO	D	NA	342	"Brasil"
CPAISUNANO	D	NA	343	"Colombia"
CPAISUNANO	D	NA	344	"Chile"
CPAISUNANO	D	NA	345	"Ecuador"
CPAISUNANO	D	NA	346	"Guyana"
CPAISUNANO	D	NA	347	"Paraguay"
CPAISUNANO	D	NA	348	"Perú"
CPAISUNANO	D	NA	349	"Surinam"
CPAISUNANO	D	NA	350	"Uruguay"
CPAISUNANO	D	NA	351	"Venezuela"
CPAISUNANO	D	NA	399	"Otros países de América"
CPAISUNANO	D	NA	401	"Afganistán"
CPAISUNANO	D	NA	402	"Arabia Saudí"
CPAISUNANO	D	NA	403	"Bahréin"
CPAISUNANO	D	NA	404	"Bangladesh"
CPAISUNANO	D	NA	405	"Myanmar"
CPAISUNANO	D	NA	407	"China"
CPAISUNANO	D	NA	408	"Emiratos Árabes Unidos"
CPAISUNANO	D	NA	409	"Filipinas"
CPAISUNANO	D	NA	410	"India"
CPAISUNANO	D	NA	411	"Indonesia"
CPAISUNANO	D	NA	412	"Iraq"
CPAISUNANO	D	NA	413	"Irán"
CPAISUNANO	D	NA	414	"Israel"
CPAISUNANO	D	NA	415	"Japón"
CPAISUNANO	D	NA	416	"Jordania"
CPAISUNANO	D	NA	417	"Camboya"
CPAISUNANO	D	NA	418	"Kuwait"
CPAISUNANO	D	NA	419	"Laos"
CPAISUNANO	D	NA	420	"Líbano"
CPAISUNANO	D	NA	421	"Malasia"
CPAISUNANO	D	NA	422	"Maldivas"
CPAISUNANO	D	NA	423	"Mongolia"
CPAISUNANO	D	NA	424	"Nepal"
CPAISUNANO	D	NA	425	"Omán"
CPAISUNANO	D	NA	426	"Pakistán"
CPAISUNANO	D	NA	427	"Qatar"
CPAISUNANO	D	NA	430	"Corea"
CPAISUNANO	D	NA	431	"Corea del Norte"
CPAISUNANO	D	NA	432	"Singapur"
CPAISUNANO	D	NA	433	"Siria"
CPAISUNANO	D	NA	434	"Sri Lanka"
CPAISUNANO	D	NA	435	"Tailandia"
CPAISUNANO	D	NA	436	"Turquía"
CPAISUNANO	D	NA	437	"Vietnam"
CPAISUNANO	D	NA	439	"Brunei"
CPAISUNANO	D	NA	440	"Islas Marshall"
CPAISUNANO	D	NA	441	"Yemen"
CPAISUNANO	D	NA	442	"Azerbaiyán"
CPAISUNANO	D	NA	443	"Kazajstán"
CPAISUNANO	D	NA	444	"Kirguistán"
CPAISUNANO	D	NA	445	"Tadyikistán"
CPAISUNANO	D	NA	446	"Turkmenistán"
CPAISUNANO	D	NA	447	"Uzbekistán"
CPAISUNANO	D	NA	448	"Bhután"
CPAISUNANO	D	NA	499	"Otros países de Asia"
CPAISUNANO	D	NA	501	"Australia"
CPAISUNANO	D	NA	502	"Fiji"
CPAISUNANO	D	NA	504	"Nueva Zelanda"
CPAISUNANO	D	NA	505	"Papúa Nueva Guinea"
CPAISUNANO	D	NA	506	"Islas Salomón"
CPAISUNANO	D	NA	507	"Samoa"
CPAISUNANO	D	NA	508	"Tonga"
CPAISUNANO	D	NA	509	"Vanuatu"
CPAISUNANO	D	NA	511	"Micronesia"
CPAISUNANO	D	NA	512	"Tuvalu"
CPAISUNANO	D	NA	513	"Islas Cook"
CPAISUNANO	D	NA	514	"Kiribati"
CPAISUNANO	D	NA	515	"Nauru"
CPAISUNANO	D	NA	516	"Palaos"
CPAISUNANO	D	NA	517	"Timor Oriental"
CPAISUNANO	D	NA	555	"Apátridas"
CPROUNANO	D	NA	1	"Araba/Álava"
CPROUNANO	D	NA	2	"Albacete"
CPROUNANO	D	NA	3	"Alicante/Alacant"
CPROUNANO	D	NA	4	"Almería"
CPROUNANO	D	NA	5	"Ávila"
CPROUNANO	D	NA	6	"Badajoz"
CPROUNANO	D	NA	7	"Balears, Illes"
CPROUNANO	D	NA	8	"Barcelona"
CPROUNANO	D	NA	9	"Burgos"
CPROUNANO	D	NA	10	"Cáceres"
CPROUNANO	D	NA	11	"Cádiz"
CPROUNANO	D	NA	12	"Castellón/Castelló"
CPROUNANO	D	NA	13	"Ciudad Real"
CPROUNANO	D	NA	14	"Córdoba"
CPROUNANO	D	NA	15	"Coruña, A"
CPROUNANO	D	NA	16	"Cuenca"
CPROUNANO	D	NA	17	"Girona"
CPROUNANO	D	NA	18	"Granada"
CPROUNANO	D	NA	19	"Guadalajara"
CPROUNANO	D	NA	20	"Gipuzkoa"
CPROUNANO	D	NA	21	"Huelva"
CPROUNANO	D	NA	22	"Huesca"
CPROUNANO	D	NA	23	"Jaén"
CPROUNANO	D	NA	24	"León"
CPROUNANO	D	NA	25	"Lleida"
CPROUNANO	D	NA	26	"Rioja, La"
CPROUNANO	D	NA	27	"Lugo"
CPROUNANO	D	NA	28	"Madrid"
CPROUNANO	D	NA	29	"Málaga"
CPROUNANO	D	NA	30	"Murcia"
CPROUNANO	D	NA	31	"Navarra"
CPROUNANO	D	NA	32	"Ourense"
CPROUNANO	D	NA	33	"Asturias"
CPROUNANO	D	NA	34	"Palencia"
CPROUNANO	D	NA	35	"Palmas, Las"
CPROUNANO	D	NA	36	"Pontevedra"
CPROUNANO	D	NA	37	"Salamanca"
CPROUNANO	D	NA	38	"Santa Cruz de Tenerife"
CPROUNANO	D	NA	39	"Cantabria"
CPROUNANO	D	NA	40	"Segovia"
CPROUNANO	D	NA	41	"Sevilla"
CPROUNANO	D	NA	42	"Soria"
CPROUNANO	D	NA	43	"Tarragona"
CPROUNANO	D	NA	44	"Teruel"
CPROUNANO	D	NA	45	"Toledo"
CPROUNANO	D	NA	46	"Valencia/Valéncia"
CPROUNANO	D	NA	47	"Valladolid"
CPROUNANO	D	NA	48	"Bizkaia"
CPROUNANO	D	NA	49	"Zamora"
CPROUNANO	D	NA	50	"Zaragoza"
CPROUNANO	D	NA	51	"Ceuta"
CPROUNANO	D	NA	52	"Melilla"
CMUNANO	D	NA	991	"Hasta 2.000 hab."
CMUNANO	D	NA	992	"2.001-5.000 hab."
CMUNANO	D	NA	993	"5.001-10.000 hab."
CMUNANO	D	NA	994	"10.001-20.000 hab."
CPAISDANO	D	NA	102	"Austria"
CPAISDANO	D	NA	103	"Bélgica"
CPAISDANO	D	NA	104	"Bulgaria"
CPAISDANO	D	NA	106	"Chipre"
CPAISDANO	D	NA	107	"Dinamarca"
CPAISDANO	D	NA	108	"España"
CPAISDANO	D	NA	109	"Finlandia"
CPAISDANO	D	NA	110	"Francia"
CPAISDANO	D	NA	111	"Grecia"
CPAISDANO	D	NA	112	"Hungría"
CPAISDANO	D	NA	113	"Irlanda"
CPAISDANO	D	NA	115	"Italia"
CPAISDANO	D	NA	117	"Luxemburgo"
CPAISDANO	D	NA	118	"Malta"
CPAISDANO	D	NA	121	"Países Bajos"
CPAISDANO	D	NA	122	"Polonia"
CPAISDANO	D	NA	123	"Portugal"
CPAISDANO	D	NA	125	"Reino Unido"
CPAISDANO	D	NA	126	"Alemania"
CPAISDANO	D	NA	128	"Rumanía"
CPAISDANO	D	NA	131	"Suecia"
CPAISDANO	D	NA	136	"Letonia"
CPAISDANO	D	NA	141	"Estonia"
CPAISDANO	D	NA	142	"Lituania"
CPAISDANO	D	NA	143	"República Checa"
CPAISDANO	D	NA	144	"República Eslovaca"
CPAISDANO	D	NA	146	"Croacia"
CPAISDANO	D	NA	147	"Eslovenia"
CPAISDANO	D	NA	101	"Albania"
CPAISDANO	D	NA	114	"Islandia"
CPAISDANO	D	NA	116	"Liechtenstein"
CPAISDANO	D	NA	119	"Mónaco"
CPAISDANO	D	NA	120	"Noruega"
CPAISDANO	D	NA	124	"Andorra"
CPAISDANO	D	NA	129	"San Marino"
CPAISDANO	D	NA	130	"Santa Sede"
CPAISDANO	D	NA	132	"Suiza"
CPAISDANO	D	NA	135	"Ucrania"
CPAISDANO	D	NA	137	"Moldavia"
CPAISDANO	D	NA	138	"Belarús"
CPAISDANO	D	NA	139	"Georgia"
CPAISDANO	D	NA	145	"Bosnia y Herzegovina"
CPAISDANO	D	NA	148	"Armenia"
CPAISDANO	D	NA	154	"Rusia"
CPAISDANO	D	NA	156	"Macedonia"
CPAISDANO	D	NA	157	"Serbia"
CPAISDANO	D	NA	158	"Montenegro"
CPAISDANO	D	NA	199	"Otros países de Europa"
CPAISDANO	D	NA	201	"Burkina Faso"
CPAISDANO	D	NA	202	"Angola"
CPAISDANO	D	NA	203	"Argelia"
CPAISDANO	D	NA	204	"Benin"
CPAISDANO	D	NA	205	"Botswana"
CPAISDANO	D	NA	206	"Burundi"
CPAISDANO	D	NA	207	"Cabo Verde"
CPAISDANO	D	NA	208	"Camerún"
CPAISDANO	D	NA	209	"Comores"
CPAISDANO	D	NA	210	"Congo"
CPAISDANO	D	NA	211	"Costa de Marfil"
CPAISDANO	D	NA	212	"Djibouti"
CPAISDANO	D	NA	213	"Egipto"
CPAISDANO	D	NA	214	"Etiopía"
CPAISDANO	D	NA	215	"Gabón"
CPAISDANO	D	NA	216	"Gambia"
CPAISDANO	D	NA	217	"Ghana"
CPAISDANO	D	NA	218	"Guinea"
CPAISDANO	D	NA	219	"Guinea-Bissau"
CPAISDANO	D	NA	220	"Guinea Ecuatorial"
CPAISDANO	D	NA	221	"Kenia"
CPAISDANO	D	NA	222	"Lesotho"
CPAISDANO	D	NA	223	"Liberia"
CPAISDANO	D	NA	224	"Libia"
CPAISDANO	D	NA	225	"Madagascar"
CPAISDANO	D	NA	226	"Malawi"
CPAISDANO	D	NA	227	"Mali"
CPAISDANO	D	NA	228	"Marruecos"
CPAISDANO	D	NA	229	"Mauricio"
CPAISDANO	D	NA	230	"Mauritania"
CPAISDANO	D	NA	231	"Mozambique"
CPAISDANO	D	NA	232	"Namibia"
CPAISDANO	D	NA	233	"Níger"
CPAISDANO	D	NA	234	"Nigeria"
CPAISDANO	D	NA	235	"República Centroafricana"
CPAISDANO	D	NA	236	"Sudáfrica"
CPAISDANO	D	NA	237	"Ruanda"
CPAISDANO	D	NA	238	"Santo Tomé y Príncipe"
CPAISDANO	D	NA	239	"Senegal"
CPAISDANO	D	NA	240	"Seychelles"
CPAISDANO	D	NA	241	"Sierra Leona"
CPAISDANO	D	NA	242	"Somalia"
CPAISDANO	D	NA	243	"Sudán"
CPAISDANO	D	NA	244	"Swazilandia"
CPAISDANO	D	NA	245	"Tanzania"
CPAISDANO	D	NA	246	"Chad"
CPAISDANO	D	NA	247	"Togo"
CPAISDANO	D	NA	248	"Túnez"
CPAISDANO	D	NA	249	"Uganda"
CPAISDANO	D	NA	250	"República Democrática del Congo"
CPAISDANO	D	NA	251	"Zambia"
CPAISDANO	D	NA	252	"Zimbabwe"
CPAISDANO	D	NA	253	"Eritrea"
CPAISDANO	D	NA	254	"Sudán del Sur"
CPAISDANO	D	NA	299	"Otros países de África"
CPAISDANO	D	NA	301	"Canadá"
CPAISDANO	D	NA	302	"Estados Unidos de América"
CPAISDANO	D	NA	303	"México"
CPAISDANO	D	NA	310	"Antigua y Barbuda"
CPAISDANO	D	NA	311	"Bahamas"
CPAISDANO	D	NA	312	"Barbados"
CPAISDANO	D	NA	313	"Belice"
CPAISDANO	D	NA	314	"Costa Rica"
CPAISDANO	D	NA	315	"Cuba"
CPAISDANO	D	NA	316	"Dominica"
CPAISDANO	D	NA	317	"El Salvador"
CPAISDANO	D	NA	318	"Granada"
CPAISDANO	D	NA	319	"Guatemala"
CPAISDANO	D	NA	320	"Haití"
CPAISDANO	D	NA	321	"Honduras"
CPAISDANO	D	NA	322	"Jamaica"
CPAISDANO	D	NA	323	"Nicaragua"
CPAISDANO	D	NA	324	"Panamá"
CPAISDANO	D	NA	325	"San Vicente y las Granadinas"
CPAISDANO	D	NA	326	"República Dominicana"
CPAISDANO	D	NA	327	"Trinidad y Tobago"
CPAISDANO	D	NA	328	"Santa Lucía"
CPAISDANO	D	NA	329	"San Cristóbal y Nieves"
CPAISDANO	D	NA	340	"Argentina"
CPAISDANO	D	NA	341	"Bolivia"
CPAISDANO	D	NA	342	"Brasil"
CPAISDANO	D	NA	343	"Colombia"
CPAISDANO	D	NA	344	"Chile"
CPAISDANO	D	NA	345	"Ecuador"
CPAISDANO	D	NA	346	"Guyana"
CPAISDANO	D	NA	347	"Paraguay"
CPAISDANO	D	NA	348	"Perú"
CPAISDANO	D	NA	349	"Surinam"
CPAISDANO	D	NA	350	"Uruguay"
CPAISDANO	D	NA	351	"Venezuela"
CPAISDANO	D	NA	399	"Otros países de América"
CPAISDANO	D	NA	401	"Afganistán"
CPAISDANO	D	NA	402	"Arabia Saudí"
CPAISDANO	D	NA	403	"Bahréin"
CPAISDANO	D	NA	404	"Bangladesh"
CPAISDANO	D	NA	405	"Myanmar"
CPAISDANO	D	NA	407	"China"
CPAISDANO	D	NA	408	"Emiratos Árabes Unidos"
CPAISDANO	D	NA	409	"Filipinas"
CPAISDANO	D	NA	410	"India"
CPAISDANO	D	NA	411	"Indonesia"
CPAISDANO	D	NA	412	"Iraq"
CPAISDANO	D	NA	413	"Irán"
CPAISDANO	D	NA	414	"Israel"
CPAISDANO	D	NA	415	"Japón"
CPAISDANO	D	NA	416	"Jordania"
CPAISDANO	D	NA	417	"Camboya"
CPAISDANO	D	NA	418	"Kuwait"
CPAISDANO	D	NA	419	"Laos"
CPAISDANO	D	NA	420	"Líbano"
CPAISDANO	D	NA	421	"Malasia"
CPAISDANO	D	NA	422	"Maldivas"
CPAISDANO	D	NA	423	"Mongolia"
CPAISDANO	D	NA	424	"Nepal"
CPAISDANO	D	NA	425	"Omán"
CPAISDANO	D	NA	426	"Pakistán"
CPAISDANO	D	NA	427	"Qatar"
CPAISDANO	D	NA	430	"Corea"
CPAISDANO	D	NA	431	"Corea del Norte"
CPAISDANO	D	NA	432	"Singapur"
CPAISDANO	D	NA	433	"Siria"
CPAISDANO	D	NA	434	"Sri Lanka"
CPAISDANO	D	NA	435	"Tailandia"
CPAISDANO	D	NA	436	"Turquía"
CPAISDANO	D	NA	437	"Vietnam"
CPAISDANO	D	NA	439	"Brunei"
CPAISDANO	D	NA	440	"Islas Marshall"
CPAISDANO	D	NA	441	"Yemen"
CPAISDANO	D	NA	442	"Azerbaiyán"
CPAISDANO	D	NA	443	"Kazajstán"
CPAISDANO	D	NA	444	"Kirguistán"
CPAISDANO	D	NA	445	"Tadyikistán"
CPAISDANO	D	NA	446	"Turkmenistán"
CPAISDANO	D	NA	447	"Uzbekistán"
CPAISDANO	D	NA	448	"Bhután"
CPAISDANO	D	NA	499	"Otros países de Asia"
CPAISDANO	D	NA	501	"Australia"
CPAISDANO	D	NA	502	"Fiji"
CPAISDANO	D	NA	504	"Nueva Zelanda"
CPAISDANO	D	NA	505	"Papúa Nueva Guinea"
CPAISDANO	D	NA	506	"Islas Salomón"
CPAISDANO	D	NA	507	"Samoa"
CPAISDANO	D	NA	508	"Tonga"
CPAISDANO	D	NA	509	"Vanuatu"
CPAISDANO	D	NA	511	"Micronesia"
CPAISDANO	D	NA	512	"Tuvalu"
CPAISDANO	D	NA	513	"Islas Cook"
CPAISDANO	D	NA	514	"Kiribati"
CPAISDANO	D	NA	515	"Nauru"
CPAISDANO	D	NA	516	"Palaos"
CPAISDANO	D	NA	517	"Timor Oriental"
CPAISDANO	D	NA	555	"Apátridas"
CPRODANO	D	NA	1	"Araba/Álava"
CPRODANO	D	NA	2	"Albacete"
CPRODANO	D	NA	3	"Alicante/Alacant"
CPRODANO	D	NA	4	"Almería"
CPRODANO	D	NA	5	"Ávila"
CPRODANO	D	NA	6	"Badajoz"
CPRODANO	D	NA	7	"Balears, Illes"
CPRODANO	D	NA	8	"Barcelona"
CPRODANO	D	NA	9	"Burgos"
CPRODANO	D	NA	10	"Cáceres"
CPRODANO	D	NA	11	"Cádiz"
CPRODANO	D	NA	12	"Castellón/Castelló"
CPRODANO	D	NA	13	"Ciudad Real"
CPRODANO	D	NA	14	"Córdoba"
CPRODANO	D	NA	15	"Coruña, A"
CPRODANO	D	NA	16	"Cuenca"
CPRODANO	D	NA	17	"Girona"
CPRODANO	D	NA	18	"Granada"
CPRODANO	D	NA	19	"Guadalajara"
CPRODANO	D	NA	20	"Gipuzkoa"
CPRODANO	D	NA	21	"Huelva"
CPRODANO	D	NA	22	"Huesca"
CPRODANO	D	NA	23	"Jaén"
CPRODANO	D	NA	24	"León"
CPRODANO	D	NA	25	"Lleida"
CPRODANO	D	NA	26	"Rioja, La"
CPRODANO	D	NA	27	"Lugo"
CPRODANO	D	NA	28	"Madrid"
CPRODANO	D	NA	29	"Málaga"
CPRODANO	D	NA	30	"Murcia"
CPRODANO	D	NA	31	"Navarra"
CPRODANO	D	NA	32	"Ourense"
CPRODANO	D	NA	33	"Asturias"
CPRODANO	D	NA	34	"Palencia"
CPRODANO	D	NA	35	"Palmas, Las"
CPRODANO	D	NA	36	"Pontevedra"
CPRODANO	D	NA	37	"Salamanca"
CPRODANO	D	NA	38	"Santa Cruz de Tenerife"
CPRODANO	D	NA	39	"Cantabria"
CPRODANO	D	NA	40	"Segovia"
CPRODANO	D	NA	41	"Sevilla"
CPRODANO	D	NA	42	"Soria"
CPRODANO	D	NA	43	"Tarragona"
CPRODANO	D	NA	44	"Teruel"
CPRODANO	D	NA	45	"Toledo"
