"var"	"tipo"	"nulo"	"llave"	"valor"
"CMUN"	"D"	"NA"	"28090"	"Moralzarzal"
"CMUN"	"D"	"NA"	"28092"	"Móstoles"
"CMUN"	"D"	"NA"	"28096"	"Navalcarnero"
"CMUN"	"D"	"NA"	"28104"	"Paracuellos de Jarama"
"CMUN"	"D"	"NA"	"28106"	"Parla"
"CMUN"	"D"	"NA"	"28113"	"Pinto"
"CMUN"	"D"	"NA"	"28115"	"Pozuelo de Alarcón"
"CMUN"	"D"	"NA"	"28123"	"Rivas-Vaciamadrid"
"CMUN"	"D"	"NA"	"28127"	"Rozas de Madrid, Las"
"CMUN"	"D"	"NA"	"28129"	"San Agustín del Guadalix"
"CMUN"	"D"	"NA"	"28130"	"San Fernando de Henares"
"CMUN"	"D"	"NA"	"28131"	"San Lorenzo de El Escorial"
"CMUN"	"D"	"NA"	"28132"	"San Martín de la Vega"
"CMUN"	"D"	"NA"	"28134"	"San Sebastián de los Reyes"
"CMUN"	"D"	"NA"	"28148"	"Torrejón de Ardoz"
"CMUN"	"D"	"NA"	"28152"	"Torrelodones"
"CMUN"	"D"	"NA"	"28160"	"Valdemorillo"
"CMUN"	"D"	"NA"	"28161"	"Valdemoro"
"CMUN"	"D"	"NA"	"28167"	"Velilla de San Antonio"
"CMUN"	"D"	"NA"	"28172"	"Villalbilla"
"CMUN"	"D"	"NA"	"28176"	"Villanueva de la Cañada"
"CMUN"	"D"	"NA"	"28177"	"Villanueva del Pardillo"
"CMUN"	"D"	"NA"	"28181"	"Villaviciosa de Odón"
"CMUN"	"D"	"NA"	"28903"	"Tres Cantos"
"CMUN"	"D"	"NA"	"29007"	"Alhaurín de la Torre"
"CMUN"	"D"	"NA"	"29008"	"Alhaurín el Grande"
"CMUN"	"D"	"NA"	"29012"	"Álora"
"CMUN"	"D"	"NA"	"29015"	"Antequera"
"CMUN"	"D"	"NA"	"29025"	"Benalmádena"
"CMUN"	"D"	"NA"	"29038"	"Cártama"
"CMUN"	"D"	"NA"	"29042"	"Coín"
"CMUN"	"D"	"NA"	"29051"	"Estepona"
"CMUN"	"D"	"NA"	"29054"	"Fuengirola"
"CMUN"	"D"	"NA"	"29067"	"Málaga"
"CMUN"	"D"	"NA"	"29068"	"Manilva"
"CMUN"	"D"	"NA"	"29069"	"Marbella"
"CMUN"	"D"	"NA"	"29070"	"Mijas"
"CMUN"	"D"	"NA"	"29075"	"Nerja"
"CMUN"	"D"	"NA"	"29082"	"Rincón de la Victoria"
"CMUN"	"D"	"NA"	"29084"	"Ronda"
"CMUN"	"D"	"NA"	"29091"	"Torrox"
"CMUN"	"D"	"NA"	"29094"	"Vélez-Málaga"
"CMUN"	"D"	"NA"	"29901"	"Torremolinos"
"CMUN"	"D"	"NA"	"30002"	"Abarán"
"CMUN"	"D"	"NA"	"30003"	"Águilas"
"CMUN"	"D"	"NA"	"30005"	"Alcantarilla"
"CMUN"	"D"	"NA"	"30008"	"Alhama de Murcia"
"CMUN"	"D"	"NA"	"30009"	"Archena"
"CMUN"	"D"	"NA"	"30010"	"Beniel"
"CMUN"	"D"	"NA"	"30012"	"Bullas"
"CMUN"	"D"	"NA"	"30013"	"Calasparra"
"CMUN"	"D"	"NA"	"30015"	"Caravaca de la Cruz"
"CMUN"	"D"	"NA"	"30016"	"Cartagena"
"CMUN"	"D"	"NA"	"30017"	"Cehegín"
"CMUN"	"D"	"NA"	"30018"	"Ceutí"
"CMUN"	"D"	"NA"	"30019"	"Cieza"
"CMUN"	"D"	"NA"	"30021"	"Fuente Álamo de Murcia"
"CMUN"	"D"	"NA"	"30022"	"Jumilla"
"CMUN"	"D"	"NA"	"30024"	"Lorca"
"CMUN"	"D"	"NA"	"30026"	"Mazarrón"
"CMUN"	"D"	"NA"	"30027"	"Molina de Segura"
"CMUN"	"D"	"NA"	"30029"	"Mula"
"CMUN"	"D"	"NA"	"30030"	"Murcia"
"CMUN"	"D"	"NA"	"30033"	"Puerto Lumbreras"
"CMUN"	"D"	"NA"	"30035"	"San Javier"
"CMUN"	"D"	"NA"	"30036"	"San Pedro del Pinatar"
"CMUN"	"D"	"NA"	"30037"	"Torre-Pacheco"
"CMUN"	"D"	"NA"	"30038"	"Torres de Cotillas, Las"
"CMUN"	"D"	"NA"	"30039"	"Totana"
"CMUN"	"D"	"NA"	"30041"	"Unión, La"
"CMUN"	"D"	"NA"	"30043"	"Yecla"
"CMUN"	"D"	"NA"	"30901"	"Santomera"
"CMUN"	"D"	"NA"	"30902"	"Alcázares, Los"
"CMUN"	"D"	"NA"	"31016"	"Ansoáin/Antsoain"
"CMUN"	"D"	"NA"	"31060"	"Burlada/Burlata"
"CMUN"	"D"	"NA"	"31086"	"Valle de Egüés/Eguesibar"
"CMUN"	"D"	"NA"	"31097"	"Estella-Lizarra"
"CMUN"	"D"	"NA"	"31201"	"Pamplona/Iruña"
"CMUN"	"D"	"NA"	"31227"	"Tafalla"
"CMUN"	"D"	"NA"	"31232"	"Tudela"
"CMUN"	"D"	"NA"	"31258"	"Villava/Atarrabia"
"CMUN"	"D"	"NA"	"31901"	"Barañain"
"CMUN"	"D"	"NA"	"31907"	"Zizur Mayor/Zizur Nagusia"
"CMUN"	"D"	"NA"	"32008"	"Barbadás"
"CMUN"	"D"	"NA"	"32009"	"Barco de Valdeorras, O"
"CMUN"	"D"	"NA"	"32019"	"Carballiño, O"
"CMUN"	"D"	"NA"	"32032"	"Xinzo de Limia"
"CMUN"	"D"	"NA"	"32054"	"Ourense"
"CMUN"	"D"	"NA"	"32085"	"Verín"
"CMUN"	"D"	"NA"	"33002"	"Aller"
"CMUN"	"D"	"NA"	"33004"	"Avilés"
"CMUN"	"D"	"NA"	"33011"	"Cangas del Narcea"
"CMUN"	"D"	"NA"	"33014"	"Carreño"
"CMUN"	"D"	"NA"	"33016"	"Castrillón"
"CMUN"	"D"	"NA"	"33020"	"Corvera de Asturias"
"CMUN"	"D"	"NA"	"33024"	"Gijón"
"CMUN"	"D"	"NA"	"33025"	"Gozón"
"CMUN"	"D"	"NA"	"33026"	"Grado"
"CMUN"	"D"	"NA"	"33031"	"Langreo"
"CMUN"	"D"	"NA"	"33032"	"Laviana"
"CMUN"	"D"	"NA"	"33033"	"Lena"
"CMUN"	"D"	"NA"	"33034"	"Valdés"
"CMUN"	"D"	"NA"	"33035"	"Llanera"
"CMUN"	"D"	"NA"	"33036"	"Llanes"
"CMUN"	"D"	"NA"	"33037"	"Mieres"
"CMUN"	"D"	"NA"	"33044"	"Oviedo"
"CMUN"	"D"	"NA"	"33060"	"San Martín del Rey Aurelio"
"CMUN"	"D"	"NA"	"33066"	"Siero"
"CMUN"	"D"	"NA"	"33076"	"Villaviciosa"
"CMUN"	"D"	"NA"	"34120"	"Palencia"
"CMUN"	"D"	"NA"	"35002"	"Agüimes"
"CMUN"	"D"	"NA"	"35003"	"Antigua"
"CMUN"	"D"	"NA"	"35004"	"Arrecife"
"CMUN"	"D"	"NA"	"35006"	"Arucas"
"CMUN"	"D"	"NA"	"35009"	"Gáldar"
"CMUN"	"D"	"NA"	"35011"	"Ingenio"
"CMUN"	"D"	"NA"	"35012"	"Mogán"
"CMUN"	"D"	"NA"	"35014"	"Oliva, La"
"CMUN"	"D"	"NA"	"35015"	"Pájara"
"CMUN"	"D"	"NA"	"35016"	"Palmas de Gran Canaria, Las"
"CMUN"	"D"	"NA"	"35017"	"Puerto del Rosario"
"CMUN"	"D"	"NA"	"35018"	"San Bartolomé"
"CMUN"	"D"	"NA"	"35019"	"San Bartolomé de Tirajana"
"CMUN"	"D"	"NA"	"35021"	"Santa Brígida"
"CMUN"	"D"	"NA"	"35022"	"Santa Lucía de Tirajana"
"CMUN"	"D"	"NA"	"35023"	"Santa María de Guía de Gran Canaria"
"CMUN"	"D"	"NA"	"35024"	"Teguise"
"CMUN"	"D"	"NA"	"35026"	"Telde"
"CMUN"	"D"	"NA"	"35027"	"Teror"
"CMUN"	"D"	"NA"	"35028"	"Tías"
"CMUN"	"D"	"NA"	"35030"	"Tuineje"
"CMUN"	"D"	"NA"	"35034"	"Yaiza"
"CMUN"	"D"	"NA"	"36003"	"Baiona"
"CMUN"	"D"	"NA"	"36004"	"Bueu"
"CMUN"	"D"	"NA"	"36006"	"Cambados"
"CMUN"	"D"	"NA"	"36008"	"Cangas"
"CMUN"	"D"	"NA"	"36017"	"Estrada, A"
"CMUN"	"D"	"NA"	"36021"	"Gondomar"
"CMUN"	"D"	"NA"	"36022"	"Grove, O"
"CMUN"	"D"	"NA"	"36023"	"Guarda, A"
"CMUN"	"D"	"NA"	"36024"	"Lalín"
"CMUN"	"D"	"NA"	"36026"	"Marín"
"CMUN"	"D"	"NA"	"36029"	"Moaña"
"CMUN"	"D"	"NA"	"36033"	"Mos"
"CMUN"	"D"	"NA"	"36035"	"Nigrán"
"CMUN"	"D"	"NA"	"36038"	"Pontevedra"
"CMUN"	"D"	"NA"	"36039"	"Porriño, O"
"CMUN"	"D"	"NA"	"36041"	"Poio"
"CMUN"	"D"	"NA"	"36042"	"Ponteareas"
"CMUN"	"D"	"NA"	"36045"	"Redondela"
"CMUN"	"D"	"NA"	"36051"	"Sanxenxo"
"CMUN"	"D"	"NA"	"36054"	"Tomiño"
"CMUN"	"D"	"NA"	"36055"	"Tui"
"CMUN"	"D"	"NA"	"36057"	"Vigo"
"CMUN"	"D"	"NA"	"36060"	"Vilagarcía de Arousa"
"CMUN"	"D"	"NA"	"36061"	"Vilanova de Arousa"
"CMUN"	"D"	"NA"	"37046"	"Béjar"
"CMUN"	"D"	"NA"	"37107"	"Ciudad Rodrigo"
"CMUN"	"D"	"NA"	"37274"	"Salamanca"
"CMUN"	"D"	"NA"	"37294"	"Santa Marta de Tormes"
"CMUN"	"D"	"NA"	"38001"	"Adeje"
"CMUN"	"D"	"NA"	"38006"	"Arona"
"CMUN"	"D"	"NA"	"38011"	"Candelaria"
"CMUN"	"D"	"NA"	"38017"	"Granadilla de Abona"
"CMUN"	"D"	"NA"	"38019"	"Guía de Isora"
"CMUN"	"D"	"NA"	"38020"	"Güímar"
"CMUN"	"D"	"NA"	"38022"	"Icod de los Vinos"
"CMUN"	"D"	"NA"	"38023"	"San Cristóbal de La Laguna"
"CMUN"	"D"	"NA"	"38024"	"Llanos de Aridane, Los"
"CMUN"	"D"	"NA"	"38026"	"Orotava, La"
"CMUN"	"D"	"NA"	"38028"	"Puerto de la Cruz"
"CMUN"	"D"	"NA"	"38031"	"Realejos, Los"
"CMUN"	"D"	"NA"	"38032"	"Rosario, El"
"CMUN"	"D"	"NA"	"38035"	"San Miguel de Abona"
"CMUN"	"D"	"NA"	"38037"	"Santa Cruz de la Palma"
"CMUN"	"D"	"NA"	"38038"	"Santa Cruz de Tenerife"
"CMUN"	"D"	"NA"	"38039"	"Santa Úrsula"
"CMUN"	"D"	"NA"	"38040"	"Santiago del Teide"
"CMUN"	"D"	"NA"	"38043"	"Tacoronte"
"CMUN"	"D"	"NA"	"38046"	"Tegueste"
"CMUN"	"D"	"NA"	"39008"	"Astillero, El"
"CMUN"	"D"	"NA"	"39016"	"Camargo"
"CMUN"	"D"	"NA"	"39020"	"Castro-Urdiales"
"CMUN"	"D"	"NA"	"39025"	"Corrales de Buelna, Los"
"CMUN"	"D"	"NA"	"39035"	"Laredo"
"CMUN"	"D"	"NA"	"39052"	"Piélagos"
"CMUN"	"D"	"NA"	"39073"	"Santa Cruz de Bezana"
"CMUN"	"D"	"NA"	"39075"	"Santander"
"CMUN"	"D"	"NA"	"39079"	"Santoña"
"CMUN"	"D"	"NA"	"39087"	"Torrelavega"
"CMUN"	"D"	"NA"	"40194"	"Segovia"
"CMUN"	"D"	"NA"	"41004"	"Alcalá de Guadaíra"
"CMUN"	"D"	"NA"	"41005"	"Alcalá del Río"
"CMUN"	"D"	"NA"	"41007"	"Algaba, La"
"CMUN"	"D"	"NA"	"41011"	"Arahal"
"CMUN"	"D"	"NA"	"41016"	"Bollullos de la Mitación"
"CMUN"	"D"	"NA"	"41017"	"Bormujos"
"CMUN"	"D"	"NA"	"41018"	"Brenes"
"CMUN"	"D"	"NA"	"41020"	"Cabezas de San Juan, Las"
"CMUN"	"D"	"NA"	"41021"	"Camas"
"CMUN"	"D"	"NA"	"41023"	"Cantillana"
"CMUN"	"D"	"NA"	"41024"	"Carmona"
"CMUN"	"D"	"NA"	"41029"	"Castilleja de la Cuesta"
"CMUN"	"D"	"NA"	"41034"	"Coria del Río"
"CMUN"	"D"	"NA"	"41038"	"Dos Hermanas"
"CMUN"	"D"	"NA"	"41039"	"Écija"
"CMUN"	"D"	"NA"	"41040"	"Espartinas"
"CMUN"	"D"	"NA"	"41041"	"Estepa"
"CMUN"	"D"	"NA"	"41047"	"Gines"
"CMUN"	"D"	"NA"	"41049"	"Guillena"
"CMUN"	"D"	"NA"	"41053"	"Lebrija"
"CMUN"	"D"	"NA"	"41055"	"Lora del Río"
"CMUN"	"D"	"NA"	"41058"	"Mairena del Alcor"
"CMUN"	"D"	"NA"	"41059"	"Mairena del Aljarafe"
"CMUN"	"D"	"NA"	"41060"	"Marchena"
"CMUN"	"D"	"NA"	"41065"	"Morón de la Frontera"
"CMUN"	"D"	"NA"	"41068"	"Osuna"
"CMUN"	"D"	"NA"	"41069"	"Palacios y Villafranca, Los"
"CMUN"	"D"	"NA"	"41075"	"Pilas"
"CMUN"	"D"	"NA"	"41077"	"Puebla de Cazalla, La"
"CMUN"	"D"	"NA"	"41079"	"Puebla del Río, La"
"CMUN"	"D"	"NA"	"41081"	"Rinconada, La"
"CMUN"	"D"	"NA"	"41086"	"San Juan de Aznalfarache"
"CMUN"	"D"	"NA"	"41087"	"Sanlúcar la Mayor"
"CMUN"	"D"	"NA"	"41091"	"Sevilla"
"CMUN"	"D"	"NA"	"41093"	"Tomares"
"CMUN"	"D"	"NA"	"41095"	"Utrera"
"CMUN"	"D"	"NA"	"41102"	"Viso del Alcor, El"
"CMUN"	"D"	"NA"	"42173"	"Soria"
"CMUN"	"D"	"NA"	"43014"	"Amposta"
"CMUN"	"D"	"NA"	"43037"	"Calafell"
"CMUN"	"D"	"NA"	"43038"	"Cambrils"
"CMUN"	"D"	"NA"	"43051"	"Cunit"
"CMUN"	"D"	"NA"	"43092"	"Mont-roig del Camp"
"CMUN"	"D"	"NA"	"43123"	"Reus"
"CMUN"	"D"	"NA"	"43136"	"Sant Carles de la Ràpita"
"CMUN"	"D"	"NA"	"43148"	"Tarragona"
"CMUN"	"D"	"NA"	"43153"	"Torredembarra"
"CMUN"	"D"	"NA"	"43155"	"Tortosa"
"CMUN"	"D"	"NA"	"43161"	"Valls"
"CMUN"	"D"	"NA"	"43163"	"Vendrell, El"
"CMUN"	"D"	"NA"	"43171"	"Vila-seca"
"CMUN"	"D"	"NA"	"43901"	"Deltebre"
"CMUN"	"D"	"NA"	"43905"	"Salou"
"CMUN"	"D"	"NA"	"44013"	"Alcañiz"
"CMUN"	"D"	"NA"	"44216"	"Teruel"
"CMUN"	"D"	"NA"	"45019"	"Bargas"
"CMUN"	"D"	"NA"	"45053"	"Consuegra"
"CMUN"	"D"	"NA"	"45066"	"Fuensalida"
"CMUN"	"D"	"NA"	"45081"	"Illescas"
"CMUN"	"D"	"NA"	"45087"	"Madridejos"
"CMUN"	"D"	"NA"	"45121"	"Ocaña"
"CMUN"	"D"	"NA"	"45142"	"Quintanar de la Orden"
"CMUN"	"D"	"NA"	"45161"	"Seseña"
"CMUN"	"D"	"NA"	"45163"	"Sonseca"
"CMUN"	"D"	"NA"	"45165"	"Talavera de la Reina"
"CMUN"	"D"	"NA"	"45168"	"Toledo"
"CMUN"	"D"	"NA"	"45173"	"Torrijos"
"CMUN"	"D"	"NA"	"45205"	"Yuncos"
"CMUN"	"D"	"NA"	"46005"	"Alaquàs"
"CMUN"	"D"	"NA"	"46007"	"Albal"
"CMUN"	"D"	"NA"	"46011"	"Alberic"
"CMUN"	"D"	"NA"	"46013"	"Alboraya"
"CMUN"	"D"	"NA"	"46017"	"Alzira"
"CMUN"	"D"	"NA"	"46019"	"Alcúdia, l'"
"CMUN"	"D"	"NA"	"46021"	"Aldaia"
"CMUN"	"D"	"NA"	"46022"	"Alfafar"
"CMUN"	"D"	"NA"	"46029"	"Algemesí"
"CMUN"	"D"	"NA"	"46031"	"Alginet"
"CMUN"	"D"	"NA"	"46051"	"Benaguasil"
"CMUN"	"D"	"NA"	"46054"	"Benetússer"
"CMUN"	"D"	"NA"	"46060"	"Benifaió"
"CMUN"	"D"	"NA"	"46070"	"Bétera"
"CMUN"	"D"	"NA"	"46078"	"Burjassot"
"CMUN"	"D"	"NA"	"46081"	"Canals"
"CMUN"	"D"	"NA"	"46083"	"Carcaixent"
"CMUN"	"D"	"NA"	"46085"	"Carlet"
"CMUN"	"D"	"NA"	"46094"	"Catarroja"
"CMUN"	"D"	"NA"	"46102"	"Quart de Poblet"
"CMUN"	"D"	"NA"	"46105"	"Cullera"
"CMUN"	"D"	"NA"	"46110"	"Xirivella"
"CMUN"	"D"	"NA"	"46111"	"Chiva"
"CMUN"	"D"	"NA"	"46116"	"Eliana, l'"
"CMUN"	"D"	"NA"	"46131"	"Gandia"
"CMUN"	"D"	"NA"	"46135"	"Godella"
"CMUN"	"D"	"NA"	"46145"	"Xàtiva"
"CMUN"	"D"	"NA"	"46147"	"Llíria"
"CMUN"	"D"	"NA"	"46159"	"Manises"
"CMUN"	"D"	"NA"	"46164"	"Massamagrell"
"CMUN"	"D"	"NA"	"46166"	"Meliana"
"CMUN"	"D"	"NA"	"46169"	"Mislata"
"CMUN"	"D"	"NA"	"46171"	"Moncada"
"CMUN"	"D"	"NA"	"46181"	"Oliva"
"CMUN"	"D"	"NA"	"46184"	"Ontinyent"
"CMUN"	"D"	"NA"	"46186"	"Paiporta"
"CMUN"	"D"	"NA"	"46190"	"Paterna"
"CMUN"	"D"	"NA"	"46193"	"Picanya"
"CMUN"	"D"	"NA"	"46194"	"Picassent"
"CMUN"	"D"	"NA"	"46202"	"Pobla de Vallbona, la"
"CMUN"	"D"	"NA"	"46205"	"Puçol"
"CMUN"	"D"	"NA"	"46213"	"Requena"
"CMUN"	"D"	"NA"	"46214"	"Riba-roja de Túria"
"CMUN"	"D"	"NA"	"46220"	"Sagunto/Sagunt"
"CMUN"	"D"	"NA"	"46223"	"Sedaví"
"CMUN"	"D"	"NA"	"46230"	"Silla"
"CMUN"	"D"	"NA"	"46235"	"Sueca"
"CMUN"	"D"	"NA"	"46238"	"Tavernes de la Valldigna"
"CMUN"	"D"	"NA"	"46244"	"Torrent"
"CMUN"	"D"	"NA"	"46249"	"Utiel"
"CMUN"	"D"	"NA"	"46250"	"Valencia"
"CMUN"	"D"	"NA"	"47010"	"Arroyo de la Encomienda"
"CMUN"	"D"	"NA"	"47076"	"Laguna de Duero"
"CMUN"	"D"	"NA"	"47085"	"Medina del Campo"
"CMUN"	"D"	"NA"	"47186"	"Valladolid"
"CMUN"	"D"	"NA"	"48003"	"Amorebieta-Etxano"
"CMUN"	"D"	"NA"	"48011"	"Arrigorriaga"
"CMUN"	"D"	"NA"	"48013"	"Barakaldo"
"CMUN"	"D"	"NA"	"48015"	"Basauri"
"CMUN"	"D"	"NA"	"48017"	"Bermeo"
"CMUN"	"D"	"NA"	"48020"	"Bilbao"
"CMUN"	"D"	"NA"	"48027"	"Durango"
"CMUN"	"D"	"NA"	"48029"	"Etxebarri"
"CMUN"	"D"	"NA"	"48034"	"Ermua"
"CMUN"	"D"	"NA"	"48036"	"Galdakao"
"CMUN"	"D"	"NA"	"48044"	"Getxo"
"CMUN"	"D"	"NA"	"48046"	"Gernika-Lumo"
"CMUN"	"D"	"NA"	"48054"	"Leioa"
"CMUN"	"D"	"NA"	"48069"	"Mungia"
"CMUN"	"D"	"NA"	"48078"	"Portugalete"
"CMUN"	"D"	"NA"	"48080"	"Valle de Trápaga-Trapagaran"
"CMUN"	"D"	"NA"	"48082"	"Santurtzi"
"CMUN"	"D"	"NA"	"48084"	"Sestao"
"CMUN"	"D"	"NA"	"48085"	"Sopela"
"CMUN"	"D"	"NA"	"48902"	"Erandio"
"CMUN"	"D"	"NA"	"49021"	"Benavente"
"CMUN"	"D"	"NA"	"49275"	"Zamora"
"CMUN"	"D"	"NA"	"50067"	"Calatayud"
"CMUN"	"D"	"NA"	"50089"	"Cuarte de Huerva"
"CMUN"	"D"	"NA"	"50095"	"Ejea de los Caballeros"
"CMUN"	"D"	"NA"	"50251"	"Tarazona"
"CMUN"	"D"	"NA"	"50272"	"Utebo"
"CMUN"	"D"	"NA"	"50297"	"Zaragoza"
"CMUN"	"D"	"NA"	"51001"	"Ceuta"
"CMUN"	"D"	"NA"	"52001"	"Melilla"
"SEXO"	"D"	"NA"	"1"	"Varón"
"SEXO"	"D"	"NA"	"6"	"Mujer"
"CPRON"	"D"	"NA"	"01"	"Araba/Álava"
"CPRON"	"D"	"NA"	"02"	"Albacete"
"CPRON"	"D"	"NA"	"03"	"Alicante/Alacant"
"CPRON"	"D"	"NA"	"04"	"Almería"
"CPRON"	"D"	"NA"	"05"	"Ávila"
"CPRON"	"D"	"NA"	"06"	"Badajoz"
"CPRON"	"D"	"NA"	"07"	"Balears, Illes"
"CPRON"	"D"	"NA"	"08"	"Barcelona"
"CPRON"	"D"	"NA"	"09"	"Burgos"
"CPRON"	"D"	"NA"	"10"	"Cáceres"
"CPRON"	"D"	"NA"	"11"	"Cádiz"
"CPRON"	"D"	"NA"	"12"	"Castellón/Castelló"
"CPRON"	"D"	"NA"	"13"	"Ciudad Real"
"CPRON"	"D"	"NA"	"14"	"Córdoba"
"CPRON"	"D"	"NA"	"15"	"Coruña, A"
"CPRON"	"D"	"NA"	"16"	"Cuenca"
"CPRON"	"D"	"NA"	"17"	"Girona"
"CPRON"	"D"	"NA"	"18"	"Granada"
"CPRON"	"D"	"NA"	"19"	"Guadalajara"
"CPRON"	"D"	"NA"	"20"	"Gipuzkoa"
"CPRON"	"D"	"NA"	"21"	"Huelva"
"CPRON"	"D"	"NA"	"22"	"Huesca"
"CPRON"	"D"	"NA"	"23"	"Jaén"
"CPRON"	"D"	"NA"	"24"	"León"
"CPRON"	"D"	"NA"	"25"	"Lleida"
"CPRON"	"D"	"NA"	"26"	"Rioja, La"
"CPRON"	"D"	"NA"	"27"	"Lugo"
"CPRON"	"D"	"NA"	"28"	"Madrid"
"CPRON"	"D"	"NA"	"29"	"Málaga"
"CPRON"	"D"	"NA"	"30"	"Murcia"
"CPRON"	"D"	"NA"	"31"	"Navarra"
"CPRON"	"D"	"NA"	"32"	"Ourense"
"CPRON"	"D"	"NA"	"33"	"Asturias"
"CPRON"	"D"	"NA"	"34"	"Palencia"
"CPRON"	"D"	"NA"	"35"	"Palmas, Las"
"CPRON"	"D"	"NA"	"36"	"Pontevedra"
"CPRON"	"D"	"NA"	"37"	"Salamanca"
"CPRON"	"D"	"NA"	"38"	"Santa Cruz de Tenerife"
"CPRON"	"D"	"NA"	"39"	"Cantabria"
"CPRON"	"D"	"NA"	"40"	"Segovia"
"CPRON"	"D"	"NA"	"41"	"Sevilla"
"CPRON"	"D"	"NA"	"42"	"Soria"
"CPRON"	"D"	"NA"	"43"	"Tarragona"
"CPRON"	"D"	"NA"	"44"	"Teruel"
"CPRON"	"D"	"NA"	"45"	"Toledo"
"CPRON"	"D"	"NA"	"46"	"Valencia/València"
"CPRON"	"D"	"NA"	"47"	"Valladolid"
"CPRON"	"D"	"NA"	"48"	"Bizkaia"
"CPRON"	"D"	"NA"	"49"	"Zamora"
"CPRON"	"D"	"NA"	"50"	"Zaragoza"
"CPRON"	"D"	"NA"	"51"	"Ceuta"
"CPRON"	"D"	"NA"	"52"	"Melilla"
"CPRON"	"D"	"NA"	"53"	"Antiguos territorios españoles"
"CPRON"	"D"	"NA"	"66"	"Extranjero"
"CMUNN"	"D"	"NA"	"01002"	"Amurrio"
"CMUNN"	"D"	"NA"	"01036"	"Laudio/Llodio"
"CMUNN"	"D"	"NA"	"01059"	"Vitoria-Gasteiz"
"CMUNN"	"D"	"NA"	"02003"	"Albacete"
"CMUNN"	"D"	"NA"	"02009"	"Almansa"
"CMUNN"	"D"	"NA"	"02025"	"Caudete"
"CMUNN"	"D"	"NA"	"02037"	"Hellín"
"CMUNN"	"D"	"NA"	"02069"	"Roda, La"
"CMUNN"	"D"	"NA"	"02081"	"Villarrobledo"
"CMUNN"	"D"	"NA"	"03005"	"Albatera"
"CMUNN"	"D"	"NA"	"03009"	"Alcoy/Alcoi"
"CMUNN"	"D"	"NA"	"03011"	"Alfàs del Pi, l'"
"CMUNN"	"D"	"NA"	"03014"	"Alicante/Alacant"
"CMUNN"	"D"	"NA"	"03015"	"Almoradí"
"CMUNN"	"D"	"NA"	"03018"	"Altea"
"CMUNN"	"D"	"NA"	"03019"	"Aspe"
"CMUNN"	"D"	"NA"	"03031"	"Benidorm"
"CMUNN"	"D"	"NA"	"03041"	"Benissa"
"CMUNN"	"D"	"NA"	"03047"	"Calp"
"CMUNN"	"D"	"NA"	"03049"	"Callosa de Segura"
"CMUNN"	"D"	"NA"	"03050"	"Campello, el"
"CMUNN"	"D"	"NA"	"03056"	"Cocentaina"
"CMUNN"	"D"	"NA"	"03059"	"Crevillent"
"CMUNN"	"D"	"NA"	"03063"	"Dénia"
"CMUNN"	"D"	"NA"	"03065"	"Elche/Elx"
"CMUNN"	"D"	"NA"	"03066"	"Elda"
"CMUNN"	"D"	"NA"	"03076"	"Guardamar del Segura"
"CMUNN"	"D"	"NA"	"03079"	"Ibi"
"CMUNN"	"D"	"NA"	"03082"	"Jávea/Xàbia"
"CMUNN"	"D"	"NA"	"03089"	"Monóvar/Monòver"
"CMUNN"	"D"	"NA"	"03090"	"Mutxamel"
"CMUNN"	"D"	"NA"	"03093"	"Novelda"
"CMUNN"	"D"	"NA"	"03094"	"Nucia, la"
"CMUNN"	"D"	"NA"	"03099"	"Orihuela"
"CMUNN"	"D"	"NA"	"03102"	"Pego"
"CMUNN"	"D"	"NA"	"03104"	"Petrer"
"CMUNN"	"D"	"NA"	"03113"	"Rojales"
"CMUNN"	"D"	"NA"	"03119"	"Sant Joan d'Alacant"
"CMUNN"	"D"	"NA"	"03121"	"Santa Pola"
"CMUNN"	"D"	"NA"	"03122"	"San Vicente del Raspeig/Sant Vicent del Raspeig"
"CMUNN"	"D"	"NA"	"03128"	"Teulada"
"CMUNN"	"D"	"NA"	"03133"	"Torrevieja"
"CMUNN"	"D"	"NA"	"03139"	"Villajoyosa/Vila Joiosa, la"
"CMUNN"	"D"	"NA"	"03140"	"Villena"
"CMUNN"	"D"	"NA"	"03902"	"Pilar de la Horadada"
"CMUNN"	"D"	"NA"	"04003"	"Adra"
"CMUNN"	"D"	"NA"	"04006"	"Albox"
"CMUNN"	"D"	"NA"	"04013"	"Almería"
"CMUNN"	"D"	"NA"	"04029"	"Berja"
"CMUNN"	"D"	"NA"	"04035"	"Cuevas del Almanzora"
"CMUNN"	"D"	"NA"	"04052"	"Huércal de Almería"
"CMUNN"	"D"	"NA"	"04053"	"Huércal-Overa"
"CMUNN"	"D"	"NA"	"04066"	"Níjar"
"CMUNN"	"D"	"NA"	"04079"	"Roquetas de Mar"
"CMUNN"	"D"	"NA"	"04100"	"Vera"
"CMUNN"	"D"	"NA"	"04102"	"Vícar"
"CMUNN"	"D"	"NA"	"04902"	"Ejido, El"
"CMUNN"	"D"	"NA"	"05019"	"Ávila"
"CMUNN"	"D"	"NA"	"06011"	"Almendralejo"
"CMUNN"	"D"	"NA"	"06015"	"Badajoz"
"CMUNN"	"D"	"NA"	"06044"	"Don Benito"
"CMUNN"	"D"	"NA"	"06083"	"Mérida"
"CMUNN"	"D"	"NA"	"06088"	"Montijo"
