"var"	"tipo"	nulo	"llave"	"valor"
"MUNINAC"	"D"	NA	"41033"	"Constantina"
"MUNINAC"	"D"	NA	"41034"	"Coria del Río"
"MUNINAC"	"D"	NA	"41035"	"Coripe"
"MUNINAC"	"D"	NA	"41036"	"Coronil, El"
"MUNINAC"	"D"	NA	"41037"	"Corrales, Los"
"MUNINAC"	"D"	NA	"41903"	"Cuervo de Sevilla, El"
"MUNINAC"	"D"	NA	"41038"	"Dos Hermanas"
"MUNINAC"	"D"	NA	"41039"	"Écija"
"MUNINAC"	"D"	NA	"41040"	"Espartinas"
"MUNINAC"	"D"	NA	"41041"	"Estepa"
"MUNINAC"	"D"	NA	"41042"	"Fuentes de Andalucía"
"MUNINAC"	"D"	NA	"41043"	"Garrobo, El"
"MUNINAC"	"D"	NA	"41044"	"Gelves"
"MUNINAC"	"D"	NA	"41045"	"Gerena"
"MUNINAC"	"D"	NA	"41046"	"Gilena"
"MUNINAC"	"D"	NA	"41047"	"Gines"
"MUNINAC"	"D"	NA	"41048"	"Guadalcanal"
"MUNINAC"	"D"	NA	"41049"	"Guillena"
"MUNINAC"	"D"	NA	"41050"	"Herrera"
"MUNINAC"	"D"	NA	"41051"	"Huévar del Aljarafe"
"MUNINAC"	"D"	NA	"41902"	"Isla Mayor"
"MUNINAC"	"D"	NA	"41052"	"Lantejuela"
"MUNINAC"	"D"	NA	"41053"	"Lebrija"
"MUNINAC"	"D"	NA	"41054"	"Lora de Estepa"
"MUNINAC"	"D"	NA	"41055"	"Lora del Río"
"MUNINAC"	"D"	NA	"41056"	"Luisiana, La"
"MUNINAC"	"D"	NA	"41057"	"Madroño, El"
"MUNINAC"	"D"	NA	"41058"	"Mairena del Alcor"
"MUNINAC"	"D"	NA	"41059"	"Mairena del Aljarafe"
"MUNINAC"	"D"	NA	"41060"	"Marchena"
"MUNINAC"	"D"	NA	"41061"	"Marinaleda"
"MUNINAC"	"D"	NA	"41062"	"Martín de la Jara"
"MUNINAC"	"D"	NA	"41063"	"Molares, Los"
"MUNINAC"	"D"	NA	"41064"	"Montellano"
"MUNINAC"	"D"	NA	"41065"	"Morón de la Frontera"
"MUNINAC"	"D"	NA	"41066"	"Navas de la Concepción, Las"
"MUNINAC"	"D"	NA	"41067"	"Olivares"
"MUNINAC"	"D"	NA	"41068"	"Osuna"
"MUNINAC"	"D"	NA	"41069"	"Palacios y Villafranca, Los"
"MUNINAC"	"D"	NA	"41070"	"Palomares del Río"
"MUNINAC"	"D"	NA	"41071"	"Paradas"
"MUNINAC"	"D"	NA	"41072"	"Pedrera"
"MUNINAC"	"D"	NA	"41073"	"Pedroso, El"
"MUNINAC"	"D"	NA	"41074"	"Peñaflor"
"MUNINAC"	"D"	NA	"41075"	"Pilas"
"MUNINAC"	"D"	NA	"41076"	"Pruna"
"MUNINAC"	"D"	NA	"41077"	"Puebla de Cazalla, La"
"MUNINAC"	"D"	NA	"41078"	"Puebla de los Infantes, La"
"MUNINAC"	"D"	NA	"41079"	"Puebla del Río, La"
"MUNINAC"	"D"	NA	"41080"	"Real de la Jara, El"
"MUNINAC"	"D"	NA	"41081"	"Rinconada, La"
"MUNINAC"	"D"	NA	"41082"	"Roda de Andalucía, La"
"MUNINAC"	"D"	NA	"41083"	"Ronquillo, El"
"MUNINAC"	"D"	NA	"41084"	"Rubio, El"
"MUNINAC"	"D"	NA	"41085"	"Salteras"
"MUNINAC"	"D"	NA	"41086"	"San Juan de Aznalfarache"
"MUNINAC"	"D"	NA	"41088"	"San Nicolás del Puerto"
"MUNINAC"	"D"	NA	"41087"	"Sanlúcar la Mayor"
"MUNINAC"	"D"	NA	"41089"	"Santiponce"
"MUNINAC"	"D"	NA	"41090"	"Saucejo, El"
"MUNINAC"	"D"	NA	"41091"	"Sevilla"
"MUNINAC"	"D"	NA	"41092"	"Tocina"
"MUNINAC"	"D"	NA	"41093"	"Tomares"
"MUNINAC"	"D"	NA	"41094"	"Umbrete"
"MUNINAC"	"D"	NA	"41095"	"Utrera"
"MUNINAC"	"D"	NA	"41096"	"Valencina de la Concepción"
"MUNINAC"	"D"	NA	"41097"	"Villamanrique de la Condesa"
"MUNINAC"	"D"	NA	"41100"	"Villanueva de San Juan"
"MUNINAC"	"D"	NA	"41098"	"Villanueva del Ariscal"
"MUNINAC"	"D"	NA	"41099"	"Villanueva del Río y Minas"
"MUNINAC"	"D"	NA	"41101"	"Villaverde del Río"
"MUNINAC"	"D"	NA	"41102"	"Viso del Alcor, El"
"MUNINAC"	"D"	NA	"42001"	"Abejar"
"MUNINAC"	"D"	NA	"42003"	"Adradas"
"MUNINAC"	"D"	NA	"42004"	"Ágreda"
"MUNINAC"	"D"	NA	"42006"	"Alconaba"
"MUNINAC"	"D"	NA	"42007"	"Alcubilla de Avellaneda"
"MUNINAC"	"D"	NA	"42008"	"Alcubilla de las Peñas"
"MUNINAC"	"D"	NA	"42009"	"Aldealafuente"
"MUNINAC"	"D"	NA	"42010"	"Aldealices"
"MUNINAC"	"D"	NA	"42011"	"Aldealpozo"
"MUNINAC"	"D"	NA	"42012"	"Aldealseñor"
"MUNINAC"	"D"	NA	"42013"	"Aldehuela de Periáñez"
"MUNINAC"	"D"	NA	"42014"	"Aldehuelas, Las"
"MUNINAC"	"D"	NA	"42015"	"Alentisque"
"MUNINAC"	"D"	NA	"42016"	"Aliud"
"MUNINAC"	"D"	NA	"42017"	"Almajano"
"MUNINAC"	"D"	NA	"42018"	"Almaluez"
"MUNINAC"	"D"	NA	"42019"	"Almarza"
"MUNINAC"	"D"	NA	"42020"	"Almazán"
"MUNINAC"	"D"	NA	"42021"	"Almazul"
"MUNINAC"	"D"	NA	"42022"	"Almenar de Soria"
"MUNINAC"	"D"	NA	"42023"	"Alpanseque"
"MUNINAC"	"D"	NA	"42024"	"Arancón"
"MUNINAC"	"D"	NA	"42025"	"Arcos de Jalón"
"MUNINAC"	"D"	NA	"42026"	"Arenillas"
"MUNINAC"	"D"	NA	"42027"	"Arévalo de la Sierra"
"MUNINAC"	"D"	NA	"42028"	"Ausejo de la Sierra"
"MUNINAC"	"D"	NA	"42029"	"Baraona"
"MUNINAC"	"D"	NA	"42030"	"Barca"
"MUNINAC"	"D"	NA	"42031"	"Barcones"
"MUNINAC"	"D"	NA	"42032"	"Bayubas de Abajo"
"MUNINAC"	"D"	NA	"42033"	"Bayubas de Arriba"
"MUNINAC"	"D"	NA	"42034"	"Beratón"
"MUNINAC"	"D"	NA	"42035"	"Berlanga de Duero"
"MUNINAC"	"D"	NA	"42036"	"Blacos"
"MUNINAC"	"D"	NA	"42037"	"Bliecos"
"MUNINAC"	"D"	NA	"42038"	"Borjabad"
"MUNINAC"	"D"	NA	"42039"	"Borobia"
"MUNINAC"	"D"	NA	"42041"	"Buberos"
"MUNINAC"	"D"	NA	"42042"	"Buitrago"
"MUNINAC"	"D"	NA	"42043"	"Burgo de Osma-Ciudad de Osma"
"MUNINAC"	"D"	NA	"42044"	"Cabrejas del Campo"
"MUNINAC"	"D"	NA	"42045"	"Cabrejas del Pinar"
"MUNINAC"	"D"	NA	"42046"	"Calatañazor"
"MUNINAC"	"D"	NA	"42048"	"Caltojar"
"MUNINAC"	"D"	NA	"42049"	"Candilichera"
"MUNINAC"	"D"	NA	"42050"	"Cañamaque"
"MUNINAC"	"D"	NA	"42051"	"Carabantes"
"MUNINAC"	"D"	NA	"42052"	"Caracena"
"MUNINAC"	"D"	NA	"42053"	"Carrascosa de Abajo"
"MUNINAC"	"D"	NA	"42054"	"Carrascosa de la Sierra"
"MUNINAC"	"D"	NA	"42055"	"Casarejos"
"MUNINAC"	"D"	NA	"42056"	"Castilfrío de la Sierra"
"MUNINAC"	"D"	NA	"42058"	"Castillejo de Robledo"
"MUNINAC"	"D"	NA	"42057"	"Castilruiz"
"MUNINAC"	"D"	NA	"42059"	"Centenera de Andaluz"
"MUNINAC"	"D"	NA	"42060"	"Cerbón"
"MUNINAC"	"D"	NA	"42061"	"Cidones"
"MUNINAC"	"D"	NA	"42062"	"Cigudosa"
"MUNINAC"	"D"	NA	"42063"	"Cihuela"
"MUNINAC"	"D"	NA	"42064"	"Ciria"
"MUNINAC"	"D"	NA	"42065"	"Cirujales del Río"
"MUNINAC"	"D"	NA	"42068"	"Coscurita"
"MUNINAC"	"D"	NA	"42069"	"Covaleda"
"MUNINAC"	"D"	NA	"42070"	"Cubilla"
"MUNINAC"	"D"	NA	"42071"	"Cubo de la Solana"
"MUNINAC"	"D"	NA	"42073"	"Cueva de Ágreda"
"MUNINAC"	"D"	NA	"42075"	"Dévanos"
"MUNINAC"	"D"	NA	"42076"	"Deza"
"MUNINAC"	"D"	NA	"42078"	"Duruelo de la Sierra"
"MUNINAC"	"D"	NA	"42079"	"Escobosa de Almazán"
"MUNINAC"	"D"	NA	"42080"	"Espeja de San Marcelino"
"MUNINAC"	"D"	NA	"42081"	"Espejón"
"MUNINAC"	"D"	NA	"42082"	"Estepa de San Juan"
"MUNINAC"	"D"	NA	"42083"	"Frechilla de Almazán"
"MUNINAC"	"D"	NA	"42084"	"Fresno de Caracena"
"MUNINAC"	"D"	NA	"42085"	"Fuentearmegil"
"MUNINAC"	"D"	NA	"42086"	"Fuentecambrón"
"MUNINAC"	"D"	NA	"42087"	"Fuentecantos"
"MUNINAC"	"D"	NA	"42088"	"Fuentelmonge"
"MUNINAC"	"D"	NA	"42089"	"Fuentelsaz de Soria"
"MUNINAC"	"D"	NA	"42090"	"Fuentepinilla"
"MUNINAC"	"D"	NA	"42092"	"Fuentes de Magaña"
"MUNINAC"	"D"	NA	"42093"	"Fuentestrún"
"MUNINAC"	"D"	NA	"42094"	"Garray"
"MUNINAC"	"D"	NA	"42095"	"Golmayo"
"MUNINAC"	"D"	NA	"42096"	"Gómara"
"MUNINAC"	"D"	NA	"42097"	"Gormaz"
"MUNINAC"	"D"	NA	"42098"	"Herrera de Soria"
"MUNINAC"	"D"	NA	"42100"	"Hinojosa del Campo"
"MUNINAC"	"D"	NA	"42103"	"Langa de Duero"
"MUNINAC"	"D"	NA	"42105"	"Liceras"
"MUNINAC"	"D"	NA	"42106"	"Losilla, La"
"MUNINAC"	"D"	NA	"42107"	"Magaña"
"MUNINAC"	"D"	NA	"42108"	"Maján"
"MUNINAC"	"D"	NA	"42110"	"Matalebreras"
"MUNINAC"	"D"	NA	"42111"	"Matamala de Almazán"
"MUNINAC"	"D"	NA	"42113"	"Medinaceli"
"MUNINAC"	"D"	NA	"42115"	"Miño de Medinaceli"
"MUNINAC"	"D"	NA	"42116"	"Miño de San Esteban"
"MUNINAC"	"D"	NA	"42117"	"Molinos de Duero"
"MUNINAC"	"D"	NA	"42118"	"Momblona"
"MUNINAC"	"D"	NA	"42119"	"Monteagudo de las Vicarías"
"MUNINAC"	"D"	NA	"42120"	"Montejo de Tiermes"
"MUNINAC"	"D"	NA	"42121"	"Montenegro de Cameros"
"MUNINAC"	"D"	NA	"42123"	"Morón de Almazán"
"MUNINAC"	"D"	NA	"42124"	"Muriel de la Fuente"
"MUNINAC"	"D"	NA	"42125"	"Muriel Viejo"
"MUNINAC"	"D"	NA	"42127"	"Nafría de Ucero"
"MUNINAC"	"D"	NA	"42128"	"Narros"
"MUNINAC"	"D"	NA	"42129"	"Navaleno"
"MUNINAC"	"D"	NA	"42130"	"Nepas"
"MUNINAC"	"D"	NA	"42131"	"Nolay"
"MUNINAC"	"D"	NA	"42132"	"Noviercas"
"MUNINAC"	"D"	NA	"42134"	"Ólvega"
"MUNINAC"	"D"	NA	"42135"	"Oncala"
"MUNINAC"	"D"	NA	"42139"	"Pinilla del Campo"
"MUNINAC"	"D"	NA	"42140"	"Portillo de Soria"
"MUNINAC"	"D"	NA	"42141"	"Póveda de Soria, La"
"MUNINAC"	"D"	NA	"42142"	"Pozalmuro"
"MUNINAC"	"D"	NA	"42144"	"Quintana Redonda"
"MUNINAC"	"D"	NA	"42145"	"Quintanas de Gormaz"
"MUNINAC"	"D"	NA	"42148"	"Quiñonería"
"MUNINAC"	"D"	NA	"42149"	"Rábanos, Los"
"MUNINAC"	"D"	NA	"42151"	"Rebollar"
"MUNINAC"	"D"	NA	"42152"	"Recuerda"
"MUNINAC"	"D"	NA	"42153"	"Rello"
"MUNINAC"	"D"	NA	"42154"	"Renieblas"
"MUNINAC"	"D"	NA	"42155"	"Retortillo de Soria"
"MUNINAC"	"D"	NA	"42156"	"Reznos"
"MUNINAC"	"D"	NA	"42157"	"Riba de Escalote, La"
"MUNINAC"	"D"	NA	"42158"	"Rioseco de Soria"
"MUNINAC"	"D"	NA	"42159"	"Rollamienta"
"MUNINAC"	"D"	NA	"42160"	"Royo, El"
"MUNINAC"	"D"	NA	"42161"	"Salduero"
"MUNINAC"	"D"	NA	"42162"	"San Esteban de Gormaz"
"MUNINAC"	"D"	NA	"42163"	"San Felices"
"MUNINAC"	"D"	NA	"42164"	"San Leonardo de Yagüe"
"MUNINAC"	"D"	NA	"42165"	"San Pedro Manrique"
"MUNINAC"	"D"	NA	"42166"	"Santa Cruz de Yanguas"
"MUNINAC"	"D"	NA	"42167"	"Santa María de Huerta"
"MUNINAC"	"D"	NA	"42168"	"Santa María de las Hoyas"
"MUNINAC"	"D"	NA	"42171"	"Serón de Nágima"
"MUNINAC"	"D"	NA	"42172"	"Soliedra"
"MUNINAC"	"D"	NA	"42173"	"Soria"
"MUNINAC"	"D"	NA	"42174"	"Sotillo del Rincón"
"MUNINAC"	"D"	NA	"42175"	"Suellacabras"
"MUNINAC"	"D"	NA	"42176"	"Tajahuerce"
"MUNINAC"	"D"	NA	"42177"	"Tajueco"
"MUNINAC"	"D"	NA	"42178"	"Talveila"
"MUNINAC"	"D"	NA	"42181"	"Tardelcuende"
"MUNINAC"	"D"	NA	"42182"	"Taroda"
"MUNINAC"	"D"	NA	"42183"	"Tejado"
"MUNINAC"	"D"	NA	"42184"	"Torlengua"
"MUNINAC"	"D"	NA	"42185"	"Torreblacos"
"MUNINAC"	"D"	NA	"42187"	"Torrubia de Soria"
"MUNINAC"	"D"	NA	"42188"	"Trévago"
"MUNINAC"	"D"	NA	"42189"	"Ucero"
"MUNINAC"	"D"	NA	"42190"	"Vadillo"
"MUNINAC"	"D"	NA	"42191"	"Valdeavellano de Tera"
"MUNINAC"	"D"	NA	"42192"	"Valdegeña"
"MUNINAC"	"D"	NA	"42193"	"Valdelagua del Cerro"
"MUNINAC"	"D"	NA	"42194"	"Valdemaluque"
"MUNINAC"	"D"	NA	"42195"	"Valdenebro"
"MUNINAC"	"D"	NA	"42196"	"Valdeprado"
"MUNINAC"	"D"	NA	"42197"	"Valderrodilla"
"MUNINAC"	"D"	NA	"42198"	"Valtajeros"
"MUNINAC"	"D"	NA	"42200"	"Velamazán"
"MUNINAC"	"D"	NA	"42201"	"Velilla de la Sierra"
"MUNINAC"	"D"	NA	"42202"	"Velilla de los Ajos"
"MUNINAC"	"D"	NA	"42204"	"Viana de Duero"
"MUNINAC"	"D"	NA	"42205"	"Villaciervos"
"MUNINAC"	"D"	NA	"42206"	"Villanueva de Gormaz"
"MUNINAC"	"D"	NA	"42207"	"Villar del Ala"
"MUNINAC"	"D"	NA	"42208"	"Villar del Campo"
"MUNINAC"	"D"	NA	"42209"	"Villar del Río"
"MUNINAC"	"D"	NA	"42211"	"Villares de Soria, Los"
"MUNINAC"	"D"	NA	"42212"	"Villasayas"
"MUNINAC"	"D"	NA	"42213"	"Villaseca de Arciel"
"MUNINAC"	"D"	NA	"42215"	"Vinuesa"
"MUNINAC"	"D"	NA	"42216"	"Vizmanos"
"MUNINAC"	"D"	NA	"42217"	"Vozmediano"
"MUNINAC"	"D"	NA	"42218"	"Yanguas"
"MUNINAC"	"D"	NA	"42219"	"Yelo"
"MUNINAC"	"D"	NA	"43001"	"Aiguamúrcia"
"MUNINAC"	"D"	NA	"43002"	"Albinyana"
"MUNINAC"	"D"	NA	"43003"	"Albiol, L'"
"MUNINAC"	"D"	NA	"43004"	"Alcanar"
"MUNINAC"	"D"	NA	"43005"	"Alcover"
"MUNINAC"	"D"	NA	"43904"	"Aldea, L'"
"MUNINAC"	"D"	NA	"43006"	"Aldover"
"MUNINAC"	"D"	NA	"43007"	"Aleixar, L'"
"MUNINAC"	"D"	NA	"43008"	"Alfara de Carles"
"MUNINAC"	"D"	NA	"43009"	"Alforja"
"MUNINAC"	"D"	NA	"43010"	"Alió"
"MUNINAC"	"D"	NA	"43011"	"Almoster"
"MUNINAC"	"D"	NA	"43012"	"Altafulla"
"MUNINAC"	"D"	NA	"43013"	"Ametlla de Mar, L'"
"MUNINAC"	"D"	NA	"43906"	"Ampolla, L'"
"MUNINAC"	"D"	NA	"43014"	"Amposta"
"MUNINAC"	"D"	NA	"43016"	"Arboç, L'"
"MUNINAC"	"D"	NA	"43015"	"Arbolí"
"MUNINAC"	"D"	NA	"43017"	"Argentera, L'"
"MUNINAC"	"D"	NA	"43018"	"Arnes"
"MUNINAC"	"D"	NA	"43019"	"Ascó"
"MUNINAC"	"D"	NA	"43020"	"Banyeres del Penedès"
"MUNINAC"	"D"	NA	"43021"	"Barberà de la Conca"
"MUNINAC"	"D"	NA	"43022"	"Batea"
"MUNINAC"	"D"	NA	"43023"	"Bellmunt del Priorat"
"MUNINAC"	"D"	NA	"43024"	"Bellvei"
"MUNINAC"	"D"	NA	"43025"	"Benifallet"
"MUNINAC"	"D"	NA	"43026"	"Benissanet"
"MUNINAC"	"D"	NA	"43027"	"Bisbal de Falset, La"
"MUNINAC"	"D"	NA	"43028"	"Bisbal del Penedès, La"
"MUNINAC"	"D"	NA	"43029"	"Blancafort"
"MUNINAC"	"D"	NA	"43030"	"Bonastre"
"MUNINAC"	"D"	NA	"43031"	"Borges del Camp, Les"
"MUNINAC"	"D"	NA	"43032"	"Bot"
"MUNINAC"	"D"	NA	"43033"	"Botarell"
"MUNINAC"	"D"	NA	"43034"	"Bràfim"
"MUNINAC"	"D"	NA	"43035"	"Cabacés"
"MUNINAC"	"D"	NA	"43036"	"Cabra del Camp"
"MUNINAC"	"D"	NA	"43037"	"Calafell"
"MUNINAC"	"D"	NA	"43903"	"Camarles"
"MUNINAC"	"D"	NA	"43038"	"Cambrils"
"MUNINAC"	"D"	NA	"43907"	"Canonja, La"
"MUNINAC"	"D"	NA	"43039"	"Capafonts"
"MUNINAC"	"D"	NA	"43040"	"Capçanes"
"MUNINAC"	"D"	NA	"43041"	"Caseres"
"MUNINAC"	"D"	NA	"43042"	"Castellvell del Camp"
"MUNINAC"	"D"	NA	"43043"	"Catllar, El"
"MUNINAC"	"D"	NA	"43045"	"Colldejou"
"MUNINAC"	"D"	NA	"43046"	"Conesa"
"MUNINAC"	"D"	NA	"43047"	"Constantí"
"MUNINAC"	"D"	NA	"43048"	"Corbera d'Ebre"
"MUNINAC"	"D"	NA	"43049"	"Cornudella de Montsant"
"MUNINAC"	"D"	NA	"43050"	"Creixell"
"MUNINAC"	"D"	NA	"43051"	"Cunit"
"MUNINAC"	"D"	NA	"43901"	"Deltebre"
"MUNINAC"	"D"	NA	"43053"	"Duesaigües"
"MUNINAC"	"D"	NA	"43054"	"Espluga de Francolí, L'"
"MUNINAC"	"D"	NA	"43055"	"Falset"
"MUNINAC"	"D"	NA	"43056"	"Fatarella, La"
"MUNINAC"	"D"	NA	"43057"	"Febró, La"
"MUNINAC"	"D"	NA	"43058"	"Figuera, La"
"MUNINAC"	"D"	NA	"43059"	"Figuerola del Camp"
"MUNINAC"	"D"	NA	"43060"	"Flix"
"MUNINAC"	"D"	NA	"43061"	"Forès"
"MUNINAC"	"D"	NA	"43062"	"Freginals"
"MUNINAC"	"D"	NA	"43063"	"Galera, La"
"MUNINAC"	"D"	NA	"43064"	"Gandesa"
"MUNINAC"	"D"	NA	"43065"	"Garcia"
"MUNINAC"	"D"	NA	"43066"	"Garidells, Els"
"MUNINAC"	"D"	NA	"43067"	"Ginestar"
"MUNINAC"	"D"	NA	"43068"	"Godall"
"MUNINAC"	"D"	NA	"43069"	"Gratallops"
"MUNINAC"	"D"	NA	"43070"	"Guiamets, Els"
"MUNINAC"	"D"	NA	"43071"	"Horta de Sant Joan"
"MUNINAC"	"D"	NA	"43072"	"Lloar, El"
"MUNINAC"	"D"	NA	"43073"	"Llorac"
"MUNINAC"	"D"	NA	"43074"	"Llorenç del Penedès"
"MUNINAC"	"D"	NA	"43076"	"Marçà"
"MUNINAC"	"D"	NA	"43075"	"Margalef"
"MUNINAC"	"D"	NA	"43077"	"Mas de Barberans"
"MUNINAC"	"D"	NA	"43078"	"Masdenverge"
"MUNINAC"	"D"	NA	"43079"	"Masllorenç"
"MUNINAC"	"D"	NA	"43080"	"Masó, La"
"MUNINAC"	"D"	NA	"43081"	"Maspujols"
"MUNINAC"	"D"	NA	"43082"	"Masroig, El"
"MUNINAC"	"D"	NA	"43083"	"Milà, El"
"MUNINAC"	"D"	NA	"43084"	"Miravet"
"MUNINAC"	"D"	NA	"43085"	"Molar, El"
"MUNINAC"	"D"	NA	"43086"	"Montblanc"
"MUNINAC"	"D"	NA	"43088"	"Montbrió del Camp"
"MUNINAC"	"D"	NA	"43089"	"Montferri"
"MUNINAC"	"D"	NA	"43090"	"Montmell, El"
"MUNINAC"	"D"	NA	"43091"	"Mont-ral"
"MUNINAC"	"D"	NA	"43092"	"Mont-roig del Camp"
"MUNINAC"	"D"	NA	"43093"	"Móra d'Ebre"
"MUNINAC"	"D"	NA	"43094"	"Móra la Nova"
"MUNINAC"	"D"	NA	"43095"	"Morell, El"
"MUNINAC"	"D"	NA	"43096"	"Morera de Montsant, La"
"MUNINAC"	"D"	NA	"43097"	"Nou de Gaià, La"
"MUNINAC"	"D"	NA	"43098"	"Nulles"
"MUNINAC"	"D"	NA	"43100"	"Pallaresos, Els"
"MUNINAC"	"D"	NA	"43099"	"Palma d'Ebre, La"
"MUNINAC"	"D"	NA	"43101"	"Passanant i Belltall"
"MUNINAC"	"D"	NA	"43102"	"Paüls"
"MUNINAC"	"D"	NA	"43103"	"Perafort"
"MUNINAC"	"D"	NA	"43104"	"Perelló, El"
"MUNINAC"	"D"	NA	"43105"	"Piles, Les"
"MUNINAC"	"D"	NA	"43106"	"Pinell de Brai, El"
"MUNINAC"	"D"	NA	"43107"	"Pira"
"MUNINAC"	"D"	NA	"43108"	"Pla de Santa Maria, El"
"MUNINAC"	"D"	NA	"43109"	"Pobla de Mafumet, La"
"MUNINAC"	"D"	NA	"43110"	"Pobla de Massaluca, La"
"MUNINAC"	"D"	NA	"43111"	"Pobla de Montornès, La"
"MUNINAC"	"D"	NA	"43112"	"Poboleda"
"MUNINAC"	"D"	NA	"43113"	"Pont d'Armentera, El"
"MUNINAC"	"D"	NA	"43141"	"Pontils"
"MUNINAC"	"D"	NA	"43114"	"Porrera"
"MUNINAC"	"D"	NA	"43115"	"Pradell de la Teixeta"
"MUNINAC"	"D"	NA	"43116"	"Prades"
"MUNINAC"	"D"	NA	"43117"	"Prat de Comte"
"MUNINAC"	"D"	NA	"43118"	"Pratdip"
"MUNINAC"	"D"	NA	"43119"	"Puigpelat"
"MUNINAC"	"D"	NA	"43120"	"Querol"
"MUNINAC"	"D"	NA	"43121"	"Rasquera"
"MUNINAC"	"D"	NA	"43122"	"Renau"
"MUNINAC"	"D"	NA	"43123"	"Reus"
"MUNINAC"	"D"	NA	"43124"	"Riba, La"
"MUNINAC"	"D"	NA	"43125"	"Riba-roja d'Ebre"
"MUNINAC"	"D"	NA	"43126"	"Riera de Gaià, La"
"MUNINAC"	"D"	NA	"43127"	"Riudecanyes"
"MUNINAC"	"D"	NA	"43128"	"Riudecols"
"MUNINAC"	"D"	NA	"43129"	"Riudoms"
"MUNINAC"	"D"	NA	"43130"	"Rocafort de Queralt"
"MUNINAC"	"D"	NA	"43131"	"Roda de Berà"
"MUNINAC"	"D"	NA	"43132"	"Rodonyà"
"MUNINAC"	"D"	NA	"43133"	"Roquetes"
"MUNINAC"	"D"	NA	"43134"	"Rourell, El"
"MUNINAC"	"D"	NA	"43135"	"Salomó"
"MUNINAC"	"D"	NA	"43905"	"Salou"
"MUNINAC"	"D"	NA	"43136"	"Sant Carles de la Ràpita"
"MUNINAC"	"D"	NA	"43137"	"Sant Jaume dels Domenys"
"MUNINAC"	"D"	NA	"43902"	"Sant Jaume d'Enveja"
"MUNINAC"	"D"	NA	"43138"	"Santa Bàrbara"
"MUNINAC"	"D"	NA	"43139"	"Santa Coloma de Queralt"
"MUNINAC"	"D"	NA	"43140"	"Santa Oliva"
"MUNINAC"	"D"	NA	"43142"	"Sarral"
"MUNINAC"	"D"	NA	"43143"	"Savallà del Comtat"
"MUNINAC"	"D"	NA	"43144"	"Secuita, La"
"MUNINAC"	"D"	NA	"43145"	"Selva del Camp, La"
"MUNINAC"	"D"	NA	"43146"	"Senan"
"MUNINAC"	"D"	NA	"43044"	"Sénia, La"
"MUNINAC"	"D"	NA	"43147"	"Solivella"
"MUNINAC"	"D"	NA	"43148"	"Tarragona"
"MUNINAC"	"D"	NA	"43149"	"Tivenys"
"MUNINAC"	"D"	NA	"43150"	"Tivissa"
"MUNINAC"	"D"	NA	"43151"	"Torre de Fontaubella, La"
"MUNINAC"	"D"	NA	"43152"	"Torre de l'Espanyol, La"
"MUNINAC"	"D"	NA	"43153"	"Torredembarra"
"MUNINAC"	"D"	NA	"43154"	"Torroja del Priorat"
"MUNINAC"	"D"	NA	"43155"	"Tortosa"
"MUNINAC"	"D"	NA	"43156"	"Ulldecona"
"MUNINAC"	"D"	NA	"43157"	"Ulldemolins"
"MUNINAC"	"D"	NA	"43158"	"Vallclara"
"MUNINAC"	"D"	NA	"43159"	"Vallfogona de Riucorb"
"MUNINAC"	"D"	NA	"43160"	"Vallmoll"
"MUNINAC"	"D"	NA	"43161"	"Valls"
"MUNINAC"	"D"	NA	"43162"	"Vandellòs i l'Hospitalet de l'Infant"
"MUNINAC"	"D"	NA	"43163"	"Vendrell, El"
"MUNINAC"	"D"	NA	"43164"	"Vespella de Gaià"
"MUNINAC"	"D"	NA	"43165"	"Vilabella"
"MUNINAC"	"D"	NA	"43175"	"Vilalba dels Arcs"
"MUNINAC"	"D"	NA	"43166"	"Vilallonga del Camp"
"MUNINAC"	"D"	NA	"43168"	"Vilanova de Prades"
"MUNINAC"	"D"	NA	"43167"	"Vilanova d'Escornalbou"
"MUNINAC"	"D"	NA	"43169"	"Vilaplana"
"MUNINAC"	"D"	NA	"43170"	"Vila-rodona"
"MUNINAC"	"D"	NA	"43171"	"Vila-seca"
"MUNINAC"	"D"	NA	"43172"	"Vilaverd"
"MUNINAC"	"D"	NA	"43173"	"Vilella Alta, La"
"MUNINAC"	"D"	NA	"43174"	"Vilella Baixa, La"
"MUNINAC"	"D"	NA	"43176"	"Vimbodí i Poblet"
"MUNINAC"	"D"	NA	"43177"	"Vinebre"
"MUNINAC"	"D"	NA	"43178"	"Vinyols i els Arcs"
"MUNINAC"	"D"	NA	"43052"	"Xerta"
"MUNINAC"	"D"	NA	"44001"	"Ababuj"
"MUNINAC"	"D"	NA	"44002"	"Abejuela"
"MUNINAC"	"D"	NA	"44003"	"Aguatón"
"MUNINAC"	"D"	NA	"44004"	"Aguaviva"
"MUNINAC"	"D"	NA	"44005"	"Aguilar del Alfambra"
"MUNINAC"	"D"	NA	"44006"	"Alacón"
"MUNINAC"	"D"	NA	"44007"	"Alba"
"MUNINAC"	"D"	NA	"44008"	"Albalate del Arzobispo"
"MUNINAC"	"D"	NA	"44009"	"Albarracín"
"MUNINAC"	"D"	NA	"44010"	"Albentosa"
"MUNINAC"	"D"	NA	"44011"	"Alcaine"
"MUNINAC"	"D"	NA	"44012"	"Alcalá de la Selva"
"MUNINAC"	"D"	NA	"44013"	"Alcañiz"
